Count  14657
Boundary 5 2917915, 5852831; 2917915, 5856993; 2918604, 5856993; 2918604, 5852831; 2917915, 5852831; 
Boundary 5 2917968, 4910172; 2917968, 4912076; 2919296, 4912076; 2919296, 4910172; 2917968, 4910172; 
Boundary 5 2918140, 1952254; 2918140, 1954763; 2918950, 1954763; 2918950, 1952254; 2918140, 1952254; 
Boundary 5 2918390, 3765017; 2918390, 3767767; 2919085, 3767767; 2919085, 3765017; 2918390, 3765017; 
Boundary 5 2918489, 5628548; 2918489, 5629263; 2919554, 5629263; 2919554, 5628548; 2918489, 5628548; 
Boundary 5 2918542, 6228849; 2918542, 6232015; 2920918, 6232015; 2920918, 6228849; 2918542, 6228849; 
Boundary 5 2918999, 439796; 2918999, 439931; 2919966, 439931; 2919966, 439796; 2918999, 439796; 
Boundary 5 2919438, 815842; 2919438, 817205; 2919682, 817205; 2919682, 815842; 2919438, 815842; 
Boundary 5 2919636, 3177201; 2919636, 3179877; 2920467, 3179877; 2920467, 3177201; 2919636, 3177201; 
Boundary 5 2920272, 5166323; 2920272, 5166844; 2920527, 5166844; 2920527, 5166323; 2920272, 5166323; 
Boundary 5 2921314, 2951964; 2921314, 2954698; 2921394, 2954698; 2921394, 2951964; 2921314, 2951964; 
Boundary 5 2922482, 2232369; 2922482, 2232410; 2924904, 2232410; 2924904, 2232369; 2922482, 2232369; 
Boundary 5 2923811, 4475983; 2923811, 4477889; 2927592, 4477889; 2927592, 4475983; 2923811, 4475983; 
Boundary 5 2923838, 2596620; 2923838, 2597409; 2931243, 2597409; 2931243, 2596620; 2923838, 2596620; 
Boundary 5 2924313, 1418291; 2924313, 1418398; 2930369, 1418398; 2930369, 1418291; 2924313, 1418291; 
Boundary 5 2925455, 2763871; 2925455, 2764153; 2928292, 2764153; 2928292, 2763871; 2925455, 2763871; 
Boundary 5 2926543, 1013496; 2926543, 1013991; 2926765, 1013991; 2926765, 1013496; 2926543, 1013496; 
Boundary 5 2927164, 5754172; 2927164, 5758754; 2928403, 5758754; 2928403, 5754172; 2927164, 5754172; 
Boundary 5 2927316, 5469747; 2927316, 5470996; 2927535, 5470996; 2927535, 5469747; 2927316, 5469747; 
Boundary 5 2927398, 1368931; 2927398, 1372201; 2927482, 1372201; 2927482, 1368931; 2927398, 1368931; 
Boundary 5 2927624, 3954284; 2927624, 3955854; 2927643, 3955854; 2927643, 3954284; 2927624, 3954284; 
Boundary 5 2928700, 3329297; 2928700, 3332873; 2933199, 3332873; 2933199, 3329297; 2928700, 3329297; 
Boundary 5 2929886, 4270005; 2929886, 4271704; 2934089, 4271704; 2934089, 4270005; 2929886, 4270005; 
Boundary 5 2929903, 3670520; 2929903, 3671704; 2933119, 3671704; 2933119, 3670520; 2929903, 3670520; 
Boundary 5 2930269, 91614; 2930269, 93324; 2935687, 93324; 2935687, 91614; 2930269, 91614; 
Boundary 5 2930387, 48292; 2930387, 49027; 2931558, 49027; 2931558, 48292; 2930387, 48292; 
Boundary 5 2930965, 2679014; 2930965, 2680856; 2933586, 2680856; 2933586, 2679014; 2930965, 2679014; 
Boundary 5 2931236, 277165; 2931236, 277764; 2933299, 277764; 2933299, 277165; 2931236, 277165; 
Boundary 5 2931259, 2411924; 2931259, 2412557; 2933934, 2412557; 2933934, 2411924; 2931259, 2411924; 
Boundary 5 2931314, 5932594; 2931314, 5933595; 2936821, 5933595; 2936821, 5932594; 2931314, 5932594; 
Boundary 5 2931451, 3747955; 2931451, 3755515; 2933107, 3755515; 2933107, 3747955; 2931451, 3747955; 
Boundary 5 2931618, 466359; 2931618, 474237; 2933956, 474237; 2933956, 466359; 2931618, 466359; 
Boundary 5 2932339, 4357773; 2932339, 4357805; 2934884, 4357805; 2934884, 4357773; 2932339, 4357773; 
Boundary 5 2932736, 2037345; 2932736, 2037849; 2935904, 2037849; 2935904, 2037345; 2932736, 2037345; 
Boundary 5 2933255, 3230257; 2933255, 3231258; 2934128, 3231258; 2934128, 3230257; 2933255, 3230257; 
Boundary 5 2933368, 675944; 2933368, 679223; 2934479, 679223; 2934479, 675944; 2933368, 675944; 
Boundary 5 2933481, 3848009; 2933481, 3853960; 2934591, 3853960; 2934591, 3848009; 2933481, 3848009; 
Boundary 5 2933526, 2431351; 2933526, 2432731; 2936578, 2432731; 2936578, 2431351; 2933526, 2431351; 
Boundary 5 2933669, 3974402; 2933669, 3975570; 2939404, 3975570; 2939404, 3974402; 2933669, 3974402; 
Boundary 5 2933854, 969129; 2933854, 969668; 2935872, 969668; 2935872, 969129; 2933854, 969129; 
Boundary 5 2934556, 3244919; 2934556, 3246081; 2935582, 3246081; 2935582, 3244919; 2934556, 3244919; 
Boundary 5 2934737, 1688545; 2934737, 1693305; 2935916, 1693305; 2935916, 1688545; 2934737, 1688545; 
Boundary 5 2935508, 2184695; 2935508, 2185228; 2937918, 2185228; 2937918, 2184695; 2935508, 2184695; 
Boundary 5 2935620, 5436797; 2935620, 5437167; 2937395, 5437167; 2937395, 5436797; 2935620, 5436797; 
Boundary 5 2935748, 1790820; 2935748, 1797129; 2936487, 1797129; 2936487, 1790820; 2935748, 1790820; 
Boundary 5 2935992, 5134659; 2935992, 5136313; 2938561, 5136313; 2938561, 5134659; 2935992, 5134659; 
Boundary 5 2936280, 1669011; 2936280, 1672576; 2936592, 1672576; 2936592, 1669011; 2936280, 1669011; 
Boundary 5 2936317, 2834810; 2936317, 2835496; 2939426, 2835496; 2939426, 2834810; 2936317, 2834810; 
Boundary 5 2937265, 4621440; 2937265, 4621691; 2937764, 4621691; 2937764, 4621440; 2937265, 4621440; 
Boundary 5 2937333, 695866; 2937333, 696079; 2939173, 696079; 2939173, 695866; 2937333, 695866; 
Boundary 5 2937854, 5558452; 2937854, 5559955; 2937954, 5559955; 2937954, 5558452; 2937854, 5558452; 
Boundary 5 2938178, 1748679; 2938178, 1751327; 2939178, 1751327; 2939178, 1748679; 2938178, 1748679; 
Boundary 5 2938206, 5742485; 2938206, 5742613; 2939985, 5742613; 2939985, 5742485; 2938206, 5742485; 
Boundary 5 2938316, 1906831; 2938316, 1909973; 2939118, 1909973; 2939118, 1906831; 2938316, 1906831; 
Boundary 5 2938576, 3590011; 2938576, 3590641; 2939662, 3590641; 2939662, 3590011; 2938576, 3590011; 
Boundary 5 2938687, 2625621; 2938687, 2632434; 2940384, 2632434; 2940384, 2625621; 2938687, 2625621; 
Boundary 5 2939652, 5326974; 2939652, 5328261; 2940150, 5328261; 2940150, 5326974; 2939652, 5326974; 
Boundary 5 2943233, 1249773; 2943233, 1251031; 2948303, 1251031; 2948303, 1249773; 2943233, 1249773; 
Boundary 5 2944659, 326386; 2944659, 327180; 2950973, 327180; 2950973, 326386; 2944659, 326386; 
Boundary 5 2944700, 1315246; 2944700, 1315265; 2951485, 1315265; 2951485, 1315246; 2944700, 1315246; 
Boundary 5 2944774, 5157184; 2944774, 5158725; 2948975, 5158725; 2948975, 5157184; 2944774, 5157184; 
Boundary 5 2945195, 2937024; 2945195, 2938806; 2948153, 2938806; 2948153, 2937024; 2945195, 2937024; 
Boundary 5 2945441, 2873043; 2945441, 2875008; 2945669, 2875008; 2945669, 2873043; 2945441, 2873043; 
Boundary 5 2945624, 5274067; 2945624, 5276813; 2946834, 5276813; 2946834, 5274067; 2945624, 5274067; 
Boundary 5 2945651, 4976747; 2945651, 4977946; 2946521, 4977946; 2946521, 4976747; 2945651, 4976747; 
Boundary 5 2945732, 873514; 2945732, 874344; 2948018, 874344; 2948018, 873514; 2945732, 873514; 
Boundary 5 2945811, 2472138; 2945811, 2476748; 2946249, 2476748; 2946249, 2472138; 2945811, 2472138; 
Boundary 5 2946231, 3751286; 2946231, 3752426; 2948116, 3752426; 2948116, 3751286; 2946231, 3751286; 
Boundary 5 2946553, 2002656; 2946553, 2009254; 2947983, 2009254; 2947983, 2002656; 2946553, 2002656; 
Boundary 5 2947299, 2952085; 2947299, 2952492; 2950375, 2952492; 2950375, 2952085; 2947299, 2952085; 
Boundary 5 2947338, 1809431; 2947338, 1812568; 2950766, 1812568; 2950766, 1809431; 2947338, 1809431; 
Boundary 5 2947378, 6149362; 2947378, 6153590; 2951686, 6153590; 2951686, 6149362; 2947378, 6149362; 
Boundary 5 2948615, 1528699; 2948615, 1528889; 2949981, 1528889; 2949981, 1528699; 2948615, 1528699; 
Boundary 5 2949222, 2846701; 2949222, 2850046; 2953769, 2850046; 2953769, 2846701; 2949222, 2846701; 
Boundary 5 2949441, 1026952; 2949441, 1033530; 2952659, 1033530; 2952659, 1026952; 2949441, 1026952; 
Boundary 5 2949971, 5917366; 2949971, 5919009; 2951626, 5919009; 2951626, 5917366; 2949971, 5917366; 
Boundary 5 2950125, 4655515; 2950125, 4657133; 2950340, 4657133; 2950340, 4655515; 2950125, 4655515; 
Boundary 5 2950746, 5397755; 2950746, 5398160; 2953520, 5398160; 2953520, 5397755; 2950746, 5397755; 
Boundary 5 2951138, 2456085; 2951138, 2457215; 2954874, 2457215; 2954874, 2456085; 2951138, 2456085; 
Boundary 5 2951312, 576485; 2951312, 578501; 2956007, 578501; 2956007, 576485; 2951312, 576485; 
Boundary 5 2951468, 4534942; 2951468, 4536475; 2952789, 4536475; 2952789, 4534942; 2951468, 4534942; 
Boundary 5 2951659, 3113061; 2951659, 3113309; 2953148, 3113309; 2953148, 3113061; 2951659, 3113061; 
Boundary 5 2951763, 3829561; 2951763, 3835654; 2954016, 3835654; 2954016, 3829561; 2951763, 3829561; 
Boundary 5 2952076, 6050092; 2952076, 6057109; 2956804, 6057109; 2956804, 6050092; 2952076, 6050092; 
Boundary 5 2952187, 998642; 2952187, 999026; 2954716, 999026; 2954716, 998642; 2952187, 998642; 
Boundary 5 2952254, 5057051; 2952254, 5057763; 2957796, 5057763; 2957796, 5057051; 2952254, 5057051; 
Boundary 5 2952650, 5011474; 2952650, 5014144; 2955839, 5014144; 2955839, 5011474; 2952650, 5011474; 
Boundary 5 2952905, 3208987; 2952905, 3210702; 2953790, 3210702; 2953790, 3208987; 2952905, 3208987; 
Boundary 5 2953012, 3078165; 2953012, 3078610; 2955165, 3078610; 2955165, 3078165; 2953012, 3078165; 
Boundary 5 2954429, 4860639; 2954429, 4860871; 2954772, 4860871; 2954772, 4860639; 2954429, 4860639; 
Boundary 5 2954924, 650172; 2954924, 654833; 2955315, 654833; 2955315, 650172; 2954924, 650172; 
Boundary 5 2955125, 1884815; 2955125, 1889772; 2957524, 1889772; 2957524, 1884815; 2955125, 1884815; 
Boundary 5 2955155, 3623194; 2955155, 3624594; 2955526, 3624594; 2955526, 3623194; 2955155, 3623194; 
Boundary 5 2955383, 1827207; 2955383, 1830655; 2955642, 1830655; 2955642, 1827207; 2955383, 1827207; 
Boundary 5 2955564, 5328585; 2955564, 5330858; 2957318, 5330858; 2957318, 5328585; 2955564, 5328585; 
Boundary 5 2955841, 1234566; 2955841, 1236596; 2958924, 1236596; 2958924, 1234566; 2955841, 1234566; 
Boundary 5 2955854, 6235258; 2955854, 6236852; 2956270, 6236852; 2956270, 6235258; 2955854, 6235258; 
Boundary 5 2955998, 245105; 2955998, 249392; 2956184, 249392; 2956184, 245105; 2955998, 245105; 
Boundary 5 2956127, 293907; 2956127, 298550; 2958373, 298550; 2958373, 293907; 2956127, 293907; 
Boundary 5 2957473, 5089960; 2957473, 5093686; 2958015, 5093686; 2958015, 5089960; 2957473, 5089960; 
Boundary 5 2957837, 1418192; 2957837, 1419785; 2958178, 1419785; 2958178, 1418192; 2957837, 1418192; 
Boundary 5 2957881, 1616215; 2957881, 1617832; 2958400, 1617832; 2958400, 1616215; 2957881, 1616215; 
Boundary 5 2958494, 4867094; 2958494, 4871281; 2960657, 4871281; 2960657, 4867094; 2958494, 4867094; 
Boundary 5 2959248, 708121; 2959248, 709273; 2960127, 709273; 2960127, 708121; 2959248, 708121; 
Boundary 5 2959704, 4398374; 2959704, 4400667; 2959867, 4400667; 2959867, 4398374; 2959704, 4398374; 
Boundary 5 2960154, 3596344; 2960154, 3601477; 2960584, 3601477; 2960584, 3596344; 2960154, 3596344; 
Boundary 5 2960561, 4835640; 2960561, 4836570; 2960734, 4836570; 2960734, 4835640; 2960561, 4835640; 
Boundary 5 2963401, 5788015; 2963401, 5795803; 2965198, 5795803; 2965198, 5788015; 2963401, 5788015; 
Boundary 5 2963806, 1546163; 2963806, 1546732; 2971393, 1546732; 2971393, 1546163; 2963806, 1546163; 
Boundary 5 2964027, 5440028; 2964027, 5440732; 2964429, 5440732; 2964429, 5440028; 2964027, 5440028; 
Boundary 5 2964952, 2143905; 2964952, 2144135; 2966190, 2144135; 2966190, 2143905; 2964952, 2143905; 
Boundary 5 2965004, 4791800; 2965004, 4795147; 2970456, 4795147; 2970456, 4791800; 2965004, 4791800; 
Boundary 5 2965896, 3931695; 2965896, 3933045; 2968703, 3933045; 2968703, 3931695; 2965896, 3931695; 
Boundary 5 2965954, 4806627; 2965954, 4812049; 2966750, 4812049; 2966750, 4806627; 2965954, 4806627; 
Boundary 5 2966329, 5968542; 2966329, 5969801; 2967090, 5969801; 2967090, 5968542; 2966329, 5968542; 
Boundary 5 2966544, 3894214; 2966544, 3894933; 2970663, 3894933; 2970663, 3894214; 2966544, 3894214; 
Boundary 5 2967003, 2092410; 2967003, 2093567; 2969188, 2093567; 2969188, 2092410; 2967003, 2092410; 
Boundary 5 2967242, 4159165; 2967242, 4160310; 2970811, 4160310; 2970811, 4159165; 2967242, 4159165; 
Boundary 5 2967809, 11388; 2967809, 14588; 2969646, 14588; 2969646, 11388; 2967809, 11388; 
Boundary 5 2968192, 2027729; 2968192, 2035256; 2969054, 2035256; 2969054, 2027729; 2968192, 2027729; 
Boundary 5 2969156, 4027650; 2969156, 4028046; 2969834, 4028046; 2969834, 4027650; 2969156, 4027650; 
Boundary 5 2969553, 4101679; 2969553, 4101711; 2974929, 4101711; 2974929, 4101679; 2969553, 4101679; 
Boundary 5 2969609, 356589; 2969609, 356672; 2970381, 356672; 2970381, 356589; 2969609, 356589; 
Boundary 5 2969792, 4873818; 2969792, 4874045; 2970662, 4874045; 2970662, 4873818; 2969792, 4873818; 
Boundary 5 2970000, 4232905; 2970000, 4234938; 2972943, 4234938; 2972943, 4232905; 2970000, 4232905; 
Boundary 5 2970425, 2207063; 2970425, 2209557; 2970947, 2209557; 2970947, 2207063; 2970425, 2207063; 
Boundary 5 2970955, 736009; 2970955, 739996; 2973842, 739996; 2973842, 736009; 2970955, 736009; 
Boundary 5 2971020, 3025620; 2971020, 3030295; 2974257, 3030295; 2974257, 3025620; 2971020, 3025620; 
Boundary 5 2971530, 1273782; 2971530, 1278101; 2971791, 1278101; 2971791, 1273782; 2971530, 1273782; 
Boundary 5 2971865, 1396684; 2971865, 1397033; 2975140, 1397033; 2975140, 1396684; 2971865, 1396684; 
Boundary 5 2972911, 4315216; 2972911, 4315447; 2976768, 4315447; 2976768, 4315216; 2972911, 4315216; 
Boundary 5 2973318, 3543106; 2973318, 3544779; 2975716, 3544779; 2975716, 3543106; 2973318, 3543106; 
Boundary 5 2973540, 1138359; 2973540, 1138814; 2974201, 1138814; 2974201, 1138359; 2973540, 1138359; 
Boundary 5 2973795, 5331530; 2973795, 5332951; 2975089, 5332951; 2975089, 5331530; 2973795, 5331530; 
Boundary 5 2974059, 2665151; 2974059, 2668857; 2975280, 2668857; 2975280, 2665151; 2974059, 2665151; 
Boundary 5 2974546, 1497967; 2974546, 1500260; 2975901, 1500260; 2975901, 1497967; 2974546, 1497967; 
Boundary 5 2974578, 813162; 2974578, 814915; 2979670, 814915; 2979670, 813162; 2974578, 813162; 
Boundary 5 2975299, 94369; 2975299, 94613; 2976743, 94613; 2976743, 94369; 2975299, 94369; 
Boundary 5 2976280, 911435; 2976280, 912465; 2980058, 912465; 2980058, 911435; 2976280, 911435; 
Boundary 5 2976486, 402084; 2976486, 404824; 2976734, 404824; 2976734, 402084; 2976486, 402084; 
Boundary 5 2976525, 157614; 2976525, 159416; 2978482, 159416; 2978482, 157614; 2976525, 157614; 
Boundary 5 2976756, 51164; 2976756, 51964; 2977443, 51964; 2977443, 51164; 2976756, 51164; 
Boundary 5 2976847, 6156806; 2976847, 6159112; 2978065, 6159112; 2978065, 6156806; 2976847, 6156806; 
Boundary 5 2977570, 135973; 2977570, 136754; 2980830, 136754; 2980830, 135973; 2977570, 135973; 
Boundary 5 2977621, 3580770; 2977621, 3581077; 2979878, 3581077; 2979878, 3580770; 2977621, 3580770; 
Boundary 5 2978244, 3061404; 2978244, 3061416; 2980466, 3061416; 2980466, 3061404; 2978244, 3061404; 
Boundary 5 2978534, 2519878; 2978534, 2520025; 2979843, 2520025; 2979843, 2519878; 2978534, 2519878; 
Boundary 5 2979804, 1024440; 2979804, 1024976; 2980264, 1024976; 2980264, 1024440; 2979804, 1024440; 
Boundary 5 2980017, 376888; 2980017, 377128; 2980250, 377128; 2980250, 376888; 2980017, 376888; 
Boundary 5 2984194, 4604062; 2984194, 4610493; 2989177, 4610493; 2989177, 4604062; 2984194, 4604062; 
Boundary 5 2984243, 575758; 2984243, 576259; 2988141, 576259; 2988141, 575758; 2984243, 575758; 
Boundary 5 2986242, 3271184; 2986242, 3274838; 2989330, 3274838; 2989330, 3271184; 2986242, 3271184; 
Boundary 5 2986352, 4988141; 2986352, 4993125; 2987649, 4993125; 2987649, 4988141; 2986352, 4988141; 
Boundary 5 2986805, 365345; 2986805, 366253; 2987676, 366253; 2987676, 365345; 2986805, 365345; 
Boundary 5 2986857, 6093235; 2986857, 6097457; 2989558, 6097457; 2989558, 6093235; 2986857, 6093235; 
Boundary 5 2986937, 1397023; 2986937, 1398026; 2988199, 1398026; 2988199, 1397023; 2986937, 1397023; 
Boundary 5 2987131, 1082152; 2987131, 1083896; 2989564, 1083896; 2989564, 1082152; 2987131, 1082152; 
Boundary 5 2987790, 697131; 2987790, 697490; 2994010, 697490; 2994010, 697131; 2987790, 697131; 
Boundary 5 2988165, 1065077; 2988165, 1068778; 2988648, 1068778; 2988648, 1065077; 2988165, 1065077; 
Boundary 5 2988236, 2471403; 2988236, 2473104; 2993759, 2473104; 2993759, 2471403; 2988236, 2471403; 
Boundary 5 2988615, 2702721; 2988615, 2708260; 2988746, 2708260; 2988746, 2702721; 2988615, 2702721; 
Boundary 5 2989766, 1293527; 2989766, 1295508; 2991229, 1295508; 2991229, 1293527; 2989766, 1293527; 
Boundary 5 2989942, 5799378; 2989942, 5799695; 2997581, 5799695; 2997581, 5799378; 2989942, 5799378; 
Boundary 5 2990046, 869921; 2990046, 870126; 2990656, 870126; 2990656, 869921; 2990046, 869921; 
Boundary 5 2990436, 4315128; 2990436, 4315814; 2990499, 4315814; 2990499, 4315128; 2990436, 4315128; 
Boundary 5 2991397, 1462259; 2991397, 1464613; 2992683, 1464613; 2992683, 1462259; 2991397, 1462259; 
Boundary 5 2991777, 2735384; 2991777, 2737930; 2992666, 2737930; 2992666, 2735384; 2991777, 2735384; 
Boundary 5 2992035, 151585; 2992035, 156124; 2993447, 156124; 2993447, 151585; 2992035, 151585; 
Boundary 5 2992216, 4018229; 2992216, 4019532; 2994761, 4019532; 2994761, 4018229; 2992216, 4018229; 
Boundary 5 2992568, 3745852; 2992568, 3747189; 2993715, 3747189; 2993715, 3745852; 2992568, 3745852; 
Boundary 5 2992744, 2145071; 2992744, 2147401; 2994076, 2147401; 2994076, 2145071; 2992744, 2145071; 
Boundary 5 2992949, 6147688; 2992949, 6148267; 2994329, 6148267; 2994329, 6147688; 2992949, 6147688; 
Boundary 5 2993106, 1875532; 2993106, 1877480; 2993263, 1877480; 2993263, 1875532; 2993106, 1875532; 
Boundary 5 2993684, 4754682; 2993684, 4757642; 2994949, 4757642; 2994949, 4754682; 2993684, 4754682; 
Boundary 5 2993773, 4778166; 2993773, 4778918; 2996629, 4778918; 2996629, 4778166; 2993773, 4778166; 
Boundary 5 2994388, 4073213; 2994388, 4077626; 2998895, 4077626; 2998895, 4073213; 2994388, 4073213; 
Boundary 5 2994419, 5934692; 2994419, 5936299; 2996299, 5936299; 2996299, 5934692; 2994419, 5934692; 
Boundary 5 2994803, 3853662; 2994803, 3858403; 2995826, 3858403; 2995826, 3853662; 2994803, 3853662; 
Boundary 5 2994903, 3881270; 2994903, 3881553; 2995051, 3881553; 2995051, 3881270; 2994903, 3881270; 
Boundary 5 2996035, 5593409; 2996035, 5593908; 2996517, 5593908; 2996517, 5593409; 2996035, 5593409; 
Boundary 5 2996198, 5888036; 2996198, 5891168; 2998588, 5891168; 2998588, 5888036; 2996198, 5888036; 
Boundary 5 2996392, 5777399; 2996392, 5777834; 2997261, 5777834; 2997261, 5777399; 2996392, 5777399; 
Boundary 5 2998174, 5376033; 2998174, 5376622; 2999173, 5376622; 2999173, 5376033; 2998174, 5376033; 
Boundary 5 2998236, 3652793; 2998236, 3654243; 2998646, 3654243; 2998646, 3652793; 2998236, 3652793; 
Boundary 5 2998796, 4489191; 2998796, 4490653; 2999414, 4490653; 2999414, 4489191; 2998796, 4489191; 
Boundary 5 2999129, 927175; 2999129, 929715; 2999563, 929715; 2999563, 927175; 2999129, 927175; 
Boundary 5 2999943, 1335674; 2999943, 1337222; 3000056, 1337222; 3000056, 1335674; 2999943, 1335674; 
Boundary 5 3001892, 2535242; 3001892, 2539299; 3003397, 2539299; 3003397, 2535242; 3001892, 2535242; 
Boundary 5 3003628, 5428530; 3003628, 5430530; 3003960, 5430530; 3003960, 5428530; 3003628, 5428530; 
Boundary 5 3003963, 1422250; 3003963, 1425132; 3007173, 1425132; 3007173, 1422250; 3003963, 1422250; 
Boundary 5 3004545, 1392351; 3004545, 1394485; 3006518, 1394485; 3006518, 1392351; 3004545, 1392351; 
Boundary 5 3004978, 5028475; 3004978, 5032262; 3008984, 5032262; 3008984, 5028475; 3004978, 5028475; 
Boundary 5 3005603, 5782229; 3005603, 5782694; 3006930, 5782694; 3006930, 5782229; 3005603, 5782229; 
Boundary 5 3006202, 957350; 3006202, 958438; 3008088, 958438; 3008088, 957350; 3006202, 957350; 
Boundary 5 3007266, 1356021; 3007266, 1357415; 3007369, 1357415; 3007369, 1356021; 3007266, 1356021; 
Boundary 5 3007482, 3007218; 3007482, 3007775; 3008588, 3007775; 3008588, 3007218; 3007482, 3007218; 
Boundary 5 3008037, 3390800; 3008037, 3394936; 3008310, 3394936; 3008310, 3390800; 3008037, 3390800; 
